Name,ViewCount,CurrentPosition,WeekStartDate
Banda MS,7515315,82,20230525
Jason Aldean,7454036,83,20230525
Lil Uzi Vert,7446642,84,20230525
Metallica,7415221,85,20230525
Maroon 5,7376628,86,20230525
Christian Nodal,7359350,87,20230525
JellyRoll,7333771,88,20230525
Grupo Marca Registrada,7330763,89,20230525
Los Tigres del Norte,7295150,90,20230525
Ice Spice,7281279,91,20230525
Tina Turner,7248168,92,20230525
Wiz Khalifa,7206588,93,20230525
Lil Mabu,7144659,94,20230525
Selena Gomez,7123580,95,20230525
Gerardo Coronel,7106805,96,20230525
Polo G,7091593,97,20230525
Boosie Badazz,6961583,98,20230525
Coldplay,6820055,99,20230525
Katy Perry,6804096,100,20230525
Peso Pluma,49577897,1,20230601
Lil Durk,44564727,2,20230601
YoungBoy Never Broke Again,40311178,3,20230601
Taylor Swift,35280308,4,20230601
Bad Bunny,34310242,5,20230601
Morgan Wallen,31195277,6,20230601
Drake,29456215,7,20230601
Lil Baby,28470496,8,20230601
Fuerza Regida,26586633,9,20230601
Future,24846275,10,20230601
Eminem,21827721,11,20230601
The Weeknd,21487232,12,20230601
Grupo Frontera,20679722,13,20230601
Kevin Gates,20038221,14,20230601
Kodak Black,19726522,15,20230601
Karol G,19014381,16,20230601
Rod Wave,18702632,17,20230601
Anuel AA,17392737,18,20230601
Eslabon Armado,16472303,19,20230601
Junior H,16361958,20,20230601
Juice WRLD,16309691,21,20230601
Lil Wayne,15022218,22,20230601
Natanael Cano,14998475,23,20230601
Carin León,14997143,24,20230601
Post Malone,14678422,25,20230601
Chris Brown,14624519,26,20230601
Shakira,14138305,27,20230601
Grupo Firme,14103058,28,20230601
Luis R Conriquez,14033489,29,20230601
Luke Combs,13894747,30,20230601
Ozuna,13832395,31,20230601
Moneybagg Yo,13737545,32,20230601
Toosii,12933784,33,20230601
Tupac,12829419,34,20230601
Nicki Minaj,12553398,35,20230601
Rihanna,12361921,36,20230601
Kendrick Lamar,12335330,37,20230601
$uicideboy$,12068956,38,20230601
Beyoncé,11962869,39,20230601
J. Cole,11852909,40,20230601
21 Savage,11780328,41,20230601
Romeo Santos,11581390,42,20230601
Ed Sheeran,11142175,43,20230601
Farruko,11095339,44,20230601
Kanye West,10968551,45,20230601
Young Dolph,10761273,46,20230601
Ariana Grande,10311747,47,20230601
SZA,10245542,48,20230601
Michael Jackson,10092369,49,20230601
Daddy Yankee,9908526,50,20230601
Rauw Alejandro,9894214,51,20230601
Usher,9595503,52,20230601
Bruno Mars,9431724,53,20230601
Los Tucanes de Tijuana,9299454,54,20230601
Los Temerarios,9104826,55,20230601
Feid,8934055,56,20230601
Metro Boomin,8884966,57,20230601
J. Balvin,8780930,58,20230601
NF,8779926,59,20230601
50 Cent,8766659,60,20230601
Young Thug,8642698,61,20230601
DaBaby,8628345,62,20230601
Jeezy,8614973,63,20230601
Vicente Fernández,8587496,64,20230601
Miley Cyrus,8571790,65,20230601
Myke Towers,8522782,66,20230601
Gucci Mane,8475685,67,20230601
Linkin Park,8474742,68,20230601
Imagine Dragons,8428225,69,20230601
Maroon 5,8239460,70,20230601
Christian Nodal,8212294,71,20230601
Lady Gaga,8062291,72,20230601
Banda MS,7929221,73,20230601
JellyRoll,7908138,74,20230601
Gerardo Coronel,7871909,75,20230601
Los Tigres del Norte,7838233,76,20230601
Justin Bieber,7805558,77,20230601
Billie Eilish,7799051,78,20230601
Cardi B,7746886,79,20230601
Metallica,7657857,80,20230601
Selena Gomez,7558657,81,20230601
King Von,7506225,82,20230601
NLE Choppa,7501452,83,20230601
Zach Bryan,7495492,84,20230601
Doja Cat,7495070,85,20230601
Tina Turner,7462035,86,20230601
Becky G,7416863,87,20230601
Katy Perry,7308704,88,20230601
Wiz Khalifa,7283911,89,20230601
Jhené Aiko,7269916,90,20230601
Yng Lvcas,7252097,91,20230601
Summer Walker,7181354,92,20230601
Jason Aldean,7180869,93,20230601
Lil Uzi Vert,7134879,94,20230601
Aventura,7111412,95,20230601
Grupo Marca Registrada,7068673,96,20230601
Boosie Badazz,7014017,97,20230601
Chris Stapleton,6998871,98,20230601
MO3,6895228,99,20230601
"Tyler, the Creator",6864405,100,20230601
Peso Pluma,52514518,1,20230608
YoungBoy Never Broke Again,40219521,2,20230608
Lil Durk,32395108,3,20230608
Bad Bunny,32348120,4,20230608
Morgan Wallen,31434855,5,20230608
Drake,28010382,6,20230608
Taylor Swift,27957684,7,20230608
Lil Baby,27773216,8,20230608
Fuerza Regida,25605287,9,20230608
Moneybagg Yo,25165737,10,20230608
Future,24500485,11,20230608
The Weeknd,21523983,12,20230608
Eminem,21038865,13,20230608
Kevin Gates,20178505,14,20230608
Grupo Frontera,19522152,15,20230608
Karol G,19471448,16,20230608
Metro Boomin,18663340,17,20230608
Rod Wave,18417623,18,20230608
Lil Wayne,16932810,19,20230608
Kodak Black,16578764,20,20230608
Anuel AA,16143302,21,20230608
Juice WRLD,15908797,22,20230608
Junior H,15514381,23,20230608
Natanael Cano,15495824,24,20230608
Eslabon Armado,15308383,25,20230608
Toosii,15198146,26,20230608
Post Malone,14701541,27,20230608
Carin León,14579252,28,20230608
Chris Brown,14566630,29,20230608
Grupo Firme,13291313,30,20230608
Kendrick Lamar,13130634,31,20230608
Luke Combs,13087501,32,20230608
Luis R Conriquez,12960364,33,20230608
Nicki Minaj,12878485,34,20230608
Tupac,12446741,35,20230608
Ozuna,12148238,36,20230608
$uicideboy$,12131144,37,20230608
21 Savage,12096084,38,20230608
Shakira,11941113,39,20230608
Rihanna,11904663,40,20230608
JellyRoll,11524814,41,20230608
Beyoncé,11385346,42,20230608
Kanye West,11052589,43,20230608
J. Cole,11019516,44,20230608
Latto,10722003,45,20230608
Ed Sheeran,10499794,46,20230608
Romeo Santos,10465224,47,20230608
Farruko,10319679,48,20230608
SZA,10179621,49,20230608
Myke Towers,10142360,50,20230608
Michael Jackson,9752585,51,20230608
Young Dolph,9728072,52,20230608
Rauw Alejandro,9685619,53,20230608
Daddy Yankee,9622507,54,20230608
Ariana Grande,9455513,55,20230608
Feid,9334526,56,20230608
Bruno Mars,9184271,57,20230608
Los Tucanes de Tijuana,9120479,58,20230608
Usher,8825790,59,20230608
50 Cent,8707227,60,20230608
Linkin Park,8696007,61,20230608
Lil Uzi Vert,8633354,62,20230608
Lady Gaga,8612517,63,20230608
NF,8581869,64,20230608
Los Temerarios,8571881,65,20230608
Gucci Mane,8528686,66,20230608
Miley Cyrus,8506186,67,20230608
Vicente Fernández,8307944,68,20230608
Young Thug,8294183,69,20230608
Jeezy,8221546,70,20230608
NLE Choppa,8208651,71,20230608
Justin Bieber,8129019,72,20230608
DaBaby,8081192,73,20230608
J. Balvin,8061744,74,20230608
Cardi B,8053735,75,20230608
Gunna,8013586,76,20230608
Summer Walker,8002354,77,20230608
Imagine Dragons,7991660,78,20230608
Boosie Badazz,7769636,79,20230608
Swae Lee,7674724,80,20230608
Zach Bryan,7651729,81,20230608
Doja Cat,7651721,82,20230608
King Von,7534539,83,20230608
Billie Eilish,7521116,84,20230608
Christian Nodal,7458717,85,20230608
Halsey,7399279,86,20230608
Bizarrap,7362823,87,20230608
Becky G,7341136,88,20230608
Machine Gun Kelly,7268084,89,20230608
Ice Spice,7240370,90,20230608
Los Tigres del Norte,7218373,91,20230608
Maroon 5,7201277,92,20230608
Banda MS,7070987,93,20230608
GloRilla,7050115,94,20230608
Katy Perry,7048469,95,20230608
Gerardo Coronel,7043167,96,20230608
Eladio Carrion,7039752,97,20230608
Jason Aldean,7016790,98,20230608
Metallica,7005047,99,20230608
Upchurch,6900317,100,20230608
Peso Pluma,45715418,1,20230615
YoungBoy Never Broke Again,37986732,2,20230615
Bad Bunny,31567726,3,20230615
Morgan Wallen,29588495,4,20230615
Lil Durk,29216252,5,20230615
Drake,27995580,6,20230615
Taylor Swift,26964058,7,20230615
Lil Baby,25653146,8,20230615
Future,23952759,9,20230615
Fuerza Regida,23823755,10,20230615
Eminem,21437014,11,20230615
Moneybagg Yo,21138763,12,20230615
The Weeknd,20119152,13,20230615
Kevin Gates,19331853,14,20230615
Rod Wave,18018157,15,20230615
Karol G,17741263,16,20230615
Metro Boomin,17489701,17,20230615
Lil Wayne,17477348,18,20230615
Grupo Frontera,17152395,19,20230615
Juice WRLD,15560004,20,20230615
Anuel AA,15259103,21,20230615
Kodak Black,15177072,22,20230615
Junior H,14508603,23,20230615
Chris Brown,14254916,24,20230615
Post Malone,14151938,25,20230615
Carin León,13740616,26,20230615
Natanael Cano,13569368,27,20230615
Grupo Firme,13531645,28,20230615
Luke Combs,13249240,29,20230615
Toosii,13190620,30,20230615
Eslabon Armado,13144238,31,20230615
Kendrick Lamar,12657641,32,20230615
Tupac,12505718,33,20230615
Luis R Conriquez,12383477,34,20230615
Nicki Minaj,11837845,35,20230615
Ozuna,11818826,36,20230615
21 Savage,11684594,37,20230615
Rihanna,11683989,38,20230615
Beyoncé,11379719,39,20230615
Kanye West,11284665,40,20230615
$uicideboy$,11258084,41,20230615
J. Cole,11128218,42,20230615
Shakira,10559552,43,20230615
Farruko,10466265,44,20230615
Ed Sheeran,10442460,45,20230615
Romeo Santos,10251404,46,20230615
SZA,10029160,47,20230615
Michael Jackson,9929382,48,20230615
JellyRoll,9770893,49,20230615
Myke Towers,9742865,50,20230615
Young Dolph,9626213,51,20230615
El Alfa,9383757,52,20230615
Daddy Yankee,9377080,53,20230615
Rauw Alejandro,9252016,54,20230615
Usher,9125530,55,20230615
Los Tucanes de Tijuana,8925362,56,20230615
NF,8640859,57,20230615
Bruno Mars,8630934,58,20230615
Feid,8592677,59,20230615
Lady Gaga,8496607,60,20230615
Linkin Park,8495782,61,20230615
Vicente Fernández,8479723,62,20230615
Los Temerarios,8434941,63,20230615
50 Cent,8347758,64,20230615
Gucci Mane,8221339,65,20230615
J. Balvin,8185260,66,20230615
YNW Melly,8155881,67,20230615
Jeezy,8109683,68,20230615
Lil Uzi Vert,8106456,69,20230615
Miley Cyrus,7950167,70,20230615
Cardi B,7830367,71,20230615
Justin Bieber,7819110,72,20230615
Young Thug,7798158,73,20230615
BTS(방탄소년단),7756871,74,20230615
Imagine Dragons,7730364,75,20230615
Los Tigres del Norte,7699481,76,20230615
Latto,7560190,77,20230615
Doja Cat,7522487,78,20230615
Zach Bryan,7440741,79,20230615
Boosie Badazz,7378088,80,20230615
DaBaby,7339682,81,20230615
Billie Eilish,7289842,82,20230615
Ariana Grande,7242808,83,20230615
Swae Lee,7229535,84,20230615
Wiz Khalifa,7225786,85,20230615
Katy Perry,7135334,86,20230615
King Von,7132594,87,20230615
Maroon 5,7123735,88,20230615
Metallica,6985963,89,20230615
Banda MS,6973920,90,20230615
NLE Choppa,6947197,91,20230615
Summer Walker,6940402,92,20230615
Jhené Aiko,6885351,93,20230615
Halsey,6824042,94,20230615
Jason Aldean,6785764,95,20230615
Melanie Martinez,6783141,96,20230615
Upchurch,6636737,97,20230615
Jay-Z,6599456,98,20230615
Gerardo Coronel,6595085,99,20230615
Becky G,6540973,100,20230615
Peso Pluma,44743010,1,20230622
YoungBoy Never Broke Again,37382543,2,20230622
Bad Bunny,30998551,3,20230622
Morgan Wallen,29308361,4,20230622
Lil Durk,28645691,5,20230622
Drake,26836559,6,20230622
Taylor Swift,26587842,7,20230622
Lil Baby,25303349,8,20230622
Fuerza Regida,24553424,9,20230622
Future,22852555,10,20230622
The Weeknd,20622036,11,20230622
Eminem,20397412,12,20230622
Karol G,18984601,13,20230622
Kevin Gates,18574912,14,20230622
Moneybagg Yo,17971473,15,20230622
Rod Wave,17608066,16,20230622
Gunna,17495881,17,20230622
Grupo Frontera,17407187,18,20230622
Lil Wayne,16732700,19,20230622
Metro Boomin,15780717,20,20230622
Anuel AA,15499393,21,20230622
Junior H,15446761,22,20230622
Juice WRLD,15210206,23,20230622
Kodak Black,15026388,24,20230622
Grupo Firme,14313520,25,20230622
Post Malone,14265902,26,20230622
Chris Brown,14258545,27,20230622
Carin León,13926896,28,20230622
Luke Combs,13383569,29,20230622
Natanael Cano,13145864,30,20230622
Kendrick Lamar,12902749,31,20230622
Toosii,12802918,32,20230622
Eslabon Armado,12710949,33,20230622
Tupac,12558563,34,20230622
Luis Conriquez,12473285,35,20230622
21 Savage,11990719,36,20230622
Nicki Minaj,11712487,37,20230622
Rihanna,11709343,38,20230622
Ozuna,11392511,39,20230622
Kanye West,11252061,40,20230622
Beyoncé,11203505,41,20230622
Shakira,11186404,42,20230622
YNW Melly,11160041,43,20230622
Feid,11037453,44,20230622
6IX9INE,11018761,45,20230622
$uicideboy$,11004839,46,20230622
J. Cole,10938872,47,20230622
Farruko,10740172,48,20230622
Doja Cat,10543188,49,20230622
SZA,10328759,50,20230622
Gucci Mane,10246944,51,20230622
Romeo Santos,10184426,52,20230622
Ed Sheeran,10127299,53,20230622
Rauw Alejandro,9953536,54,20230622
Michael Jackson,9812193,55,20230622
Vicente Fernández,9733482,56,20230622
Myke Towers,9385831,57,20230622
Daddy Yankee,9322502,58,20230622
Bruno Mars,9315418,59,20230622
Young Dolph,9276575,60,20230622
JellyRoll,9206371,61,20230622
Usher,8615331,62,20230622
NF,8495242,63,20230622
Linkin Park,8464568,64,20230622
50 Cent,8331745,65,20230622
Miley Cyrus,8216140,66,20230622
Los Temerarios,8182096,67,20230622
Lady Gaga,8143951,68,20230622
Justin Bieber,8133880,69,20230622
El Alfa,8036695,70,20230622
Cardi B,7991245,71,20230622
Imagine Dragons,7869338,72,20230622
J. Balvin,7849588,73,20230622
Los Tigres del Norte,7783921,74,20230622
Jeezy,7726658,75,20230622
Lil Uzi Vert,7721374,76,20230622
Young Thug,7646824,77,20230622
Wiz Khalifa,7641619,78,20230622
NLE Choppa,7531403,79,20230622
Los Tucanes de Tijuana,7496421,80,20230622
King Von,7490024,81,20230622
Latto,7444699,82,20230622
Zach Bryan,7362105,83,20230622
Billie Eilish,7343987,84,20230622
Ariana Grande,7283465,85,20230622
DaBaby,7252012,86,20230622
Katy Perry,7051803,87,20230622
Summer Walker,6931515,88,20230622
Maroon 5,6911021,89,20230622
Metallica,6889564,90,20230622
Christian Nodal,6829963,91,20230622
Banda MS,6803761,92,20230622
Swae Lee,6799121,93,20230622
Marshmello,6780077,94,20230622
Jason Aldean,6761600,95,20230622
Polo G,6688578,96,20230622
Yng Lvcas,6662552,97,20230622
Becky G,6605465,98,20230622
Boosie Badazz,6552433,99,20230622
Melanie Martinez,6523885,100,20230622
Peso Pluma,58237614,1,20230629
YoungBoy Never Broke Again,37263212,2,20230629
Bad Bunny,29770237,3,20230629
Fuerza Regida,29382546,4,20230629
Morgan Wallen,28968104,5,20230629
Taylor Swift,27245511,6,20230629
Drake,26736517,7,20230629
Lil Durk,26023423,8,20230629
Lil Baby,24153331,9,20230629
Future,22402452,10,20230629
The Weeknd,20798594,11,20230629
Eminem,20429303,12,20230629
Juice WRLD,18601732,13,20230629
Young Thug,18398948,14,20230629
Kevin Gates,18228595,15,20230629
Karol G,17733481,16,20230629
Rod Wave,17264664,17,20230629
Nicki Minaj,16648452,18,20230629
Moneybagg Yo,16534154,19,20230629
Lil Wayne,16443069,20,20230629
Grupo Frontera,15873493,21,20230629
Junior H,15534058,22,20230629
Anuel AA,14985156,23,20230629
Chris Brown,14507824,24,20230629
Metro Boomin,14280659,25,20230629
Kodak Black,14209179,26,20230629
Grupo Firme,14060264,27,20230629
Post Malone,13903515,28,20230629
Luke Combs,13546857,29,20230629
Luis R Conriquez,13405245,30,20230629
Carin León,13225327,31,20230629
Gunna,13089147,32,20230629
21 Savage,12962699,33,20230629
Kendrick Lamar,12391844,34,20230629
Natanael Cano,12214458,35,20230629
Rihanna,12130821,36,20230629
Tupac,11853385,37,20230629
Toosii,11644859,38,20230629
Eslabon Armado,11393982,39,20230629
Ozuna,11310268,40,20230629
Beyoncé,11072543,41,20230629
J. Cole,10942561,42,20230629
Kanye West,10751525,43,20230629
$uicideboy$,10692572,44,20230629
Shakira,10652546,45,20230629
Farruko,10385323,46,20230629
Rauw Alejandro,10307061,47,20230629
SZA,10298229,48,20230629
Ed Sheeran,10236422,49,20230629
Ice Spice,10082886,50,20230629
YNW Melly,9997425,51,20230629
Romeo Santos,9985241,52,20230629
Michael Jackson,9944161,53,20230629
Feid,9556875,54,20230629
Myke Towers,9521955,55,20230629
Bruno Mars,9471956,56,20230629
Gucci Mane,9253573,57,20230629
Daddy Yankee,9184299,58,20230629
6IX9INE,9147026,59,20230629
Young Dolph,9025210,60,20230629
Doja Cat,8987144,61,20230629
JellyRoll,8955513,62,20230629
King Von,8898162,63,20230629
Linkin Park,8657443,64,20230629
Usher,8580223,65,20230629
Vicente Fernández,8459629,66,20230629
NF,8269676,67,20230629
Lady Gaga,8177823,68,20230629
Los Temerarios,8112258,69,20230629
50 Cent,8079295,70,20230629
Justin Bieber,8019589,71,20230629
Miley Cyrus,8003987,72,20230629
J. Balvin,7994821,73,20230629
Imagine Dragons,7711212,74,20230629
Cardi B,7658770,75,20230629
Jeezy,7601223,76,20230629
Boosie Badazz,7558861,77,20230629
Lil Uzi Vert,7549613,78,20230629
Los Tigres del Norte,7529203,79,20230629
Zach Bryan,7500091,80,20230629
Ariana Grande,7384243,81,20230629
Billie Eilish,7317600,82,20230629
Los Tucanes de Tijuana,7266273,83,20230629
Maroon 5,7232476,84,20230629
NLE Choppa,7181541,85,20230629
Wiz Khalifa,7149467,86,20230629
Metallica,7101971,87,20230629
Katy Perry,7019283,88,20230629
Banda MS,6762159,89,20230629
DaBaby,6746750,90,20230629
Jason Aldean,6712363,91,20230629
El Alfa,6688218,92,20230629
Latto,6673941,93,20230629
GloRilla,6651987,94,20230629
Polo G,6626689,95,20230629
Jhené Aiko,6615228,96,20230629
Coldplay,6591697,97,20230629
Marshmello,6542434,98,20230629
Jay-Z,6519168,99,20230629
Selena Gomez,6465119,100,20230629
Peso Pluma,52220175,1,20230706
YoungBoy Never Broke Again,35206466,2,20230706
Bad Bunny,30417879,3,20230706
Morgan Wallen,29228605,4,20230706
Drake,27594991,5,20230706
Taylor Swift,27370286,6,20230706
Lil Uzi Vert,25745958,7,20230706
Lil Durk,25415020,8,20230706
Fuerza Regida,25368689,9,20230706
Lil Baby,23990410,10,20230706
Future,23762466,11,20230706
The Weeknd,20413870,12,20230706
Grupo Frontera,20293179,13,20230706
Eminem,19528771,14,20230706
Kevin Gates,18382082,15,20230706
Junior H,17967133,16,20230706
Karol G,17288350,17,20230706
Natanael Cano,16793361,18,20230706
Rod Wave,16446327,19,20230706
Moneybagg Yo,16238703,20,20230706
Lil Wayne,16189060,21,20230706
Juice WRLD,15008650,22,20230706
Anuel AA,14989856,23,20230706
Chris Brown,14306416,24,20230706
Grupo Firme,14160826,25,20230706
Post Malone,13922770,26,20230706
Nicki Minaj,13737395,27,20230706
Luke Combs,13677946,28,20230706
Kodak Black,13564696,29,20230706
Carin León,13117962,30,20230706
Metro Boomin,12968046,31,20230706
Luis R Conriquez,12825903,32,20230706
21 Savage,12682878,33,20230706
Tupac,12499014,34,20230706
Ozuna,12083685,35,20230706
Kendrick Lamar,11758864,36,20230706
Young Thug,11689126,37,20230706
Gunna,11543369,38,20230706
Rihanna,11267504,39,20230706
Myke Towers,11165965,40,20230706
Olivia Rodrigo,11099034,41,20230706
Beyoncé,10887590,42,20230706
J. Cole,10764592,43,20230706
Toosii,10567583,44,20230706
Ed Sheeran,10399968,45,20230706
Farruko,10332573,46,20230706
$uicideboy$,10330724,47,20230706
Shakira,10259133,48,20230706
Rylo Rodriguez,9796301,49,20230706
SZA,9743846,50,20230706
Romeo Santos,9613216,51,20230706
Daddy Yankee,9568000,52,20230706
Michael Jackson,9454860,53,20230706
Kanye West,9439524,54,20230706
Young Dolph,9391719,55,20230706
Bruno Mars,9315062,56,20230706
Gucci Mane,9166848,57,20230706
Rauw Alejandro,9052636,58,20230706
Usher,9002530,59,20230706
Ariana Grande,8997444,60,20230706
JellyRoll,8757227,61,20230706
Vicente Fernández,8753224,62,20230706
Feid,8661349,63,20230706
YNW Melly,8549629,64,20230706
Los Temerarios,8361001,65,20230706
Los Tucanes de Tijuana,8343502,66,20230706
Lady Gaga,8173974,67,20230706
Linkin Park,8146030,68,20230706
Doja Cat,8083818,69,20230706
50 Cent,8048987,70,20230706
J. Balvin,8028632,71,20230706
Jeezy,7985005,72,20230706
Katy Perry,7932209,73,20230706
NF,7930933,74,20230706
Los Tigres del Norte,7908559,75,20230706
Justin Bieber,7782058,76,20230706
Miley Cyrus,7772946,77,20230706
Maroon 5,7655466,78,20230706
King Von,7627789,79,20230706
Cardi B,7600660,80,20230706
Imagine Dragons,7358146,81,20230706
Boosie Badazz,7298960,82,20230706
Zach Bryan,7235586,83,20230706
Banda MS,7216349,84,20230706
Jhené Aiko,7093013,85,20230706
Billie Eilish,7069028,86,20230706
Metallica,7065602,87,20230706
Migos,6936834,88,20230706
Wiz Khalifa,6862360,89,20230706
Chris Stapleton,6796060,90,20230706
Jason Aldean,6722482,91,20230706
NLE Choppa,6686335,92,20230706
El Alfa,6661787,93,20230706
Coldplay,6486072,94,20230706
Selena Gomez,6476735,95,20230706
